visit_date,air_store_id,visitors,air_res_visitors,air_genre_name,air_area_name,latitude,longitude,day_of_week,holiday_flg,hpg_store_id,hpg_res_visitors,tot_Res
2016-06-30,air_2cee51fa6fdf6c0d,13,0,Western food,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Thursday,0,hpg_113fd6e4fa77800f,2,2
2016-06-30,air_32460819c7600037,61,0,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Thursday,0,hpg_ac318be70910278f,8,8
2016-06-30,air_63b13c56b7201bd9,5,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Thursday,0,hpg_4bc649e72e2a239a,3,3
2016-06-30,air_6b15edd1b4fbb96a,45,0,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Thursday,0,hpg_babe2c3d962d7bb6,2,2
2016-06-30,air_789466e488705c93,12,0,Izakaya,Fukuoka-ken Kurume-shi Jonanmachi,33.3192865,130.5083735,Thursday,0,hpg_4ca41b70c41bc844,10,10
2016-06-30,air_8093d0b565e9dbdf,48,0,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Thursday,0,hpg_874415e6e7ccfe13,11,11
2016-06-30,air_97159fc4e90053fe,16,2,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Thursday,0,hpg_dc52241f21eb95f6,2,4
2016-06-30,air_c73d319ffabf287a,9,0,Yakiniku/Korean food,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Thursday,0,hpg_e8f879fcbf993278,2,2
2016-06-30,air_db80363d35f10926,20,13,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Thursday,0,hpg_878cc70b1abc76f7,10,23
2016-06-30,air_de88770300008624,16,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Thursday,0,hpg_a786d63904735f58,5,5
2016-06-30,air_ef789667e2e6fe96,51,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Thursday,0,hpg_f76ad2d2d0134bdd,2,2
2016-07-01,air_00a91d42b08b08d9,35,0,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_fbe603376b5980fc,1,1
2016-07-01,air_04cae7c1bc9b2a0b,29,0,Izakaya,Hokkaido Sapporo-shi Kotoni 2 Jo,43.0744699,141.3008887,Friday,0,hpg_1803b7bed3a5927e,4,4
2016-07-01,air_08cb3c4ee6cd6a22,13,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_dc639640420bde5f,3,3
2016-07-01,air_08ef81d5b7a0d13f,29,0,Italian/French,Tokyo-to Chuo-ku Tsukiji,35.6706505,139.7718614,Friday,0,hpg_ba2ce254969629b8,2,2
2016-07-01,air_09661c0f3259cc04,52,0,Dining bar,Tokyo-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049,Friday,0,hpg_ef517ab154f66a8e,2,2
2016-07-01,air_1033310359ceeac1,21,0,Izakaya,Tokyo-to Koto-ku Tomioka,35.6712704,139.7969871,Friday,0,hpg_8072ff2fb418e273,2,2
2016-07-01,air_15ae33469e9ea2dd,7,0,Dining bar,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_fa4eeada9ad7b59f,2,2
2016-07-01,air_1f1390a8be2272b3,22,0,Japanese food,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Friday,0,hpg_306ff4d17f7a1efd,2,2
2016-07-01,air_290e7a57b390f78e,15,15,Italian/French,Tokyo-to Minato-ku Shibakoen,35.6580681,139.7515992,Friday,0,hpg_c5ec63f52e4a7e9e,2,17
2016-07-01,air_2aab19554f91ff82,42,4,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Friday,0,hpg_cac091abfcee2a85,2,6
2016-07-01,air_2fc478dc9f0a6b31,9,4,Yakiniku/Korean food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Friday,0,hpg_2d0a73d3f1cb646d,4,8
2016-07-01,air_37189c92b6c761ec,3,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_2e10e1956528199a,2,2
2016-07-01,air_3c938075889fc059,56,0,Japanese food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_349b1b92f98b175e,8,8
2016-07-01,air_3e93f3c81008696d,47,0,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_c2a8494d55fafbd6,3,3
2016-07-01,air_42c9aa6d617c5057,38,0,Italian/French,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Friday,0,hpg_053676b196ae1e1e,7,7
2016-07-01,air_465bddfed3353b23,29,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_23c5945dc1a72454,2,2
2016-07-01,air_4cca5666eaf5c709,62,0,Izakaya,Tokyo-to Koto-ku Kameido,35.6995366,139.8265727,Friday,0,hpg_f83413cde79ac5e7,5,5
2016-07-01,air_54d6c25d33f5260e,41,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_62b71ee3f3c120c4,6,6
2016-07-01,air_5d7c744c3a2ef624,47,0,Izakaya,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Friday,0,hpg_0ec6bec1ee303329,20,20
2016-07-01,air_5f6fa1b897fe80d5,29,25,Izakaya,Shizuoka-ken Shizuoka-shi Otemachi,34.9751398,138.3832429,Friday,0,hpg_40aff6385800ebb1,4,29
2016-07-01,air_622375b4815cf5cb,27,0,Izakaya,Fukuoka-ken Kitakyushu-shi None,33.8664649,130.7649232,Friday,0,hpg_ab64d4038f396dc3,4,4
2016-07-01,air_63b13c56b7201bd9,8,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Friday,0,hpg_4bc649e72e2a239a,2,2
2016-07-01,air_68301bcb11e2f389,36,0,Izakaya,Tokyo-to Suginami-ku Asagayaminami,35.6995657,139.6364379,Friday,0,hpg_2c09f3abb2220659,5,5
2016-07-01,air_6b2268863b14a2af,36,0,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Friday,0,hpg_7664eec3cd802c91,2,2
2016-07-01,air_754ae581ad80cc9f,22,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Friday,0,hpg_625efd16f722d4f4,3,3
2016-07-01,air_831658500aa7c846,45,0,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_f39996d4f0ebcb64,4,4
2016-07-01,air_89e7328af22efe74,37,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_2cad4924680c2a1e,8,8
2016-07-01,air_90f0efbb702d77b7,44,0,Izakaya,Tokyo-to Edogawa-ku Chuo,35.7066569,139.8684267,Friday,0,hpg_1f7bc96cada52483,8,8
2016-07-01,air_97159fc4e90053fe,22,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_dc52241f21eb95f6,4,4
2016-07-01,air_a24bf50c3e90d583,36,0,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_c34b496d0305a809,6,6
2016-07-01,air_ade6e836ffd1da64,40,0,Dining bar,Fukuoka-ken Kitakyushu-shi Otemachi,33.8808817,130.8734191,Friday,0,hpg_cd98b0cad88f7123,21,21
2016-07-01,air_af63df35857b16e6,33,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_71765891f7a4ac62,6,6
2016-07-01,air_b45b8e456f53942a,24,6,Western food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Friday,0,hpg_a85b37424291216b,2,8
2016-07-01,air_bcce1ea4350b7b72,12,0,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Friday,0,hpg_3347c0399df81142,6,6
2016-07-01,air_c225148c0fcc5c72,13,0,Cafe/Sweets,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_ee424bb170e133f1,2,2
2016-07-01,air_c47aa7493b15f297,28,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_03795a62e1c5f1c3,13,13
2016-07-01,air_c73d319ffabf287a,29,0,Yakiniku/Korean food,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Friday,0,hpg_e8f879fcbf993278,2,2
2016-07-01,air_cf2229e64408d9fe,44,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Friday,0,hpg_e41e0f2c318dd8e4,3,3
2016-07-01,air_db4b38ebe7a7ceff,27,0,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Friday,0,hpg_bcecaa70222d94e5,4,4
2016-07-01,air_db80363d35f10926,53,37,Dining bar,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Friday,0,hpg_878cc70b1abc76f7,8,45
2016-07-01,air_de88770300008624,57,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Friday,0,hpg_a786d63904735f58,5,5
2016-07-01,air_e270aff84ac7e4c8,17,4,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_8d472b917afb2cd9,4,8
2016-07-01,air_e657ca554b0c008c,22,0,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_5c05683a8f326588,2,2
2016-07-01,air_e89735e80d614a7e,48,0,Izakaya,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Friday,0,hpg_b0cbb707b862dde7,9,9
2016-07-01,air_eec5e572b9eb9c23,23,2,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Friday,0,hpg_e6594f29f40fe2aa,2,4
2016-07-01,air_ef789667e2e6fe96,38,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Friday,0,hpg_f76ad2d2d0134bdd,3,3
2016-07-01,air_f180301886c21375,17,0,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Friday,0,hpg_381bc6f038ec3ea8,5,5
2016-07-01,air_f96765e800907c77,61,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Friday,0,hpg_265bd3fe806f8b6e,6,6
2016-07-01,air_fcd4492c83f1c6b9,35,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Friday,0,hpg_218a1ea95def8ea3,6,6
2016-07-01,air_fea5dc9594450608,30,0,Other,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Friday,0,hpg_6507818140022452,2,2
2016-07-02,air_04cae7c1bc9b2a0b,35,0,Izakaya,Hokkaido Sapporo-shi Kotoni 2 Jo,43.0744699,141.3008887,Saturday,0,hpg_1803b7bed3a5927e,6,6
2016-07-02,air_08cb3c4ee6cd6a22,19,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_dc639640420bde5f,2,2
2016-07-02,air_0a74a5408a0b8642,34,29,Western food,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Saturday,0,hpg_2ded824e690c414a,5,34
2016-07-02,air_0b1e72d2d4422b20,19,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_9fe427339d77b421,3,3
2016-07-02,air_15ae33469e9ea2dd,15,0,Dining bar,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_fa4eeada9ad7b59f,2,2
2016-07-02,air_1d1e8860ae04f8e9,3,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_2fcae64da5287bf5,3,3
2016-07-02,air_1f1390a8be2272b3,26,0,Japanese food,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_306ff4d17f7a1efd,8,8
2016-07-02,air_258ad2619d7bff9a,33,0,Izakaya,Tokyo-to Koto-ku Toyo,35.6728535,139.8174097,Saturday,0,hpg_e87d00be48cd91c6,4,4
2016-07-02,air_2aab19554f91ff82,2,2,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Saturday,0,hpg_cac091abfcee2a85,2,4
2016-07-02,air_32460819c7600037,44,0,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Saturday,0,hpg_ac318be70910278f,4,4
2016-07-02,air_37189c92b6c761ec,18,2,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_2e10e1956528199a,6,8
2016-07-02,air_3c938075889fc059,32,0,Japanese food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_349b1b92f98b175e,12,12
2016-07-02,air_3e6cea17a9d2c0f1,29,0,Izakaya,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_47c5b2b16a840e89,4,4
2016-07-02,air_42c9aa6d617c5057,63,0,Italian/French,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Saturday,0,hpg_053676b196ae1e1e,4,4
2016-07-02,air_4433ab8e9999915f,25,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,Saturday,0,hpg_a214a6b219c6649c,5,5
2016-07-02,air_465bddfed3353b23,55,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_23c5945dc1a72454,34,34
2016-07-02,air_48f4da6223571da4,37,15,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Saturday,0,hpg_832ba309e6699258,13,28
2016-07-02,air_54d6c25d33f5260e,14,0,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Saturday,0,hpg_62b71ee3f3c120c4,8,8
2016-07-02,air_5a9a6cbeeb434c08,36,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_cad1acd4374ceaa1,4,4
2016-07-02,air_5acc13d655a6e8b2,45,0,Izakaya,Tokyo-to Katsushika-ku Tateishi,35.7435748,139.8471797,Saturday,0,hpg_1f9643b5673938d9,2,2
2016-07-02,air_5c7489c9ec755e2d,32,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_0a587f3924c8093c,4,4
2016-07-02,air_5d7c744c3a2ef624,33,0,Izakaya,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_0ec6bec1ee303329,2,2
2016-07-02,air_5f6fa1b897fe80d5,28,22,Izakaya,Shizuoka-ken Shizuoka-shi Otemachi,34.9751398,138.3832429,Saturday,0,hpg_40aff6385800ebb1,2,24
2016-07-02,air_63b13c56b7201bd9,19,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Saturday,0,hpg_4bc649e72e2a239a,7,7
2016-07-02,air_683371d9baabf410,30,0,Japanese food,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Saturday,0,hpg_7dae95f9d3db1734,7,7
2016-07-02,air_6b15edd1b4fbb96a,66,0,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_babe2c3d962d7bb6,3,3
2016-07-02,air_6c91a28278a16f64,35,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_945c2807cef88022,4,4
2016-07-02,air_6e3fd96320d24324,22,0,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127,Saturday,0,hpg_3f89e343b3e1d336,3,3
2016-07-02,air_754ae581ad80cc9f,4,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Saturday,0,hpg_625efd16f722d4f4,3,3
2016-07-02,air_831658500aa7c846,44,0,Italian/French,Tokyo-to Chiyoda-ku Kudanminami,35.6940027,139.7535951,Saturday,0,hpg_f39996d4f0ebcb64,12,12
2016-07-02,air_89e7328af22efe74,62,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_2cad4924680c2a1e,7,7
2016-07-02,air_8cc350fd70ee0757,48,0,Izakaya,Hyogo-ken Amagasaki-shi Higashinanamatsucho,34.7337339,135.4063757,Saturday,0,hpg_503ea5f7ab4a8c2c,6,6
2016-07-02,air_96005f79124e12bf,7,0,Izakaya,Osaka-fu Osaka-shi Nanbasennichimae,34.6647437,135.5034436,Saturday,0,hpg_51fab1683266cd55,8,8
2016-07-02,air_96743eee94114261,28,0,Japanese food,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a9d42bc9b56916f4,2,2
2016-07-02,air_ade6e836ffd1da64,37,0,Dining bar,Fukuoka-ken Kitakyushu-shi Otemachi,33.8808817,130.8734191,Saturday,0,hpg_cd98b0cad88f7123,2,2
2016-07-02,air_af63df35857b16e6,26,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_71765891f7a4ac62,13,13
2016-07-02,air_b2d97bd2337c5ba7,51,13,Izakaya,Tokyo-to Taito-ku Higashiueno,35.712607,139.7799956,Saturday,0,hpg_67c2b78265118491,2,15
2016-07-02,air_b4f32bcc399da2b9,68,0,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_95875f687b36070f,5,5
2016-07-02,air_bb09595bab7d5cfb,35,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Saturday,0,hpg_aea428a1075052bf,2,2
2016-07-02,air_bcce1ea4350b7b72,15,0,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,Saturday,0,hpg_3347c0399df81142,5,5
2016-07-02,air_bebd55ed63ab2422,3,0,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Saturday,0,hpg_5014838c16a831ad,2,2
2016-07-02,air_c47aa7493b15f297,33,0,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_03795a62e1c5f1c3,7,7
2016-07-02,air_c6a164dd4060e960,15,0,Dining bar,Osaka-fu Osaka-shi Ogimachi,34.7053617,135.5100252,Saturday,0,hpg_8ce73856596a7794,2,2
2016-07-02,air_c759b6abeb552160,21,0,Bar/Cocktail,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_e6d06810b701ab12,4,4
2016-07-02,air_cb7467aed805e7fe,64,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_aa7dfdc68a0a879c,6,6
2016-07-02,air_ccd19a5bc5573ae5,73,0,Italian/French,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Saturday,0,hpg_df22bf146d2c7e19,5,5
2016-07-02,air_db1233ad855b34d5,26,0,Izakaya,Hokkaido Asahikawa-shi 6 Jodori,43.7706355,142.364819,Saturday,0,hpg_3ebbe4996edd55d5,8,8
2016-07-02,air_db4b38ebe7a7ceff,26,0,Dining bar,Osaka-fu Osaka-shi Shinmachi,34.6762311,135.4860587,Saturday,0,hpg_bcecaa70222d94e5,5,5
2016-07-02,air_de88770300008624,38,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Saturday,0,hpg_a786d63904735f58,8,8
2016-07-02,air_e657ca554b0c008c,47,0,Dining bar,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Saturday,0,hpg_5c05683a8f326588,5,5
2016-07-02,air_ef789667e2e6fe96,57,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Saturday,0,hpg_f76ad2d2d0134bdd,11,11
2016-07-02,air_f2c5a1f24279c531,18,0,Japanese food,Tokyo-to Taito-ku Higashiueno,35.712607,139.7799956,Saturday,0,hpg_9668001cf2b8dc74,2,2
2016-07-02,air_f8233ad00755c35c,25,0,Italian/French,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_098e4dd30e54fee6,2,2
2016-07-02,air_fc477473134e9ae5,40,0,Bar/Cocktail,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Saturday,0,hpg_3c41f028563beac3,7,7
2016-07-02,air_fcfbdcf7b1f82c6e,31,0,Italian/French,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Saturday,0,hpg_0b53e00789c2eafe,15,15
2016-07-02,air_fe22ef5a9cbef123,33,5,Dining bar,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Saturday,0,hpg_ee8cad9cd96718da,5,10
2016-07-03,air_42c9aa6d617c5057,78,0,Italian/French,Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike,34.7569503,134.8411775,Sunday,0,hpg_053676b196ae1e1e,2,2
2016-07-03,air_465bddfed3353b23,11,0,Dining bar,Tokyo-to Shibuya-ku Shibuya,35.6617773,139.7040506,Sunday,0,hpg_23c5945dc1a72454,10,10
2016-07-03,air_48f4da6223571da4,22,2,Italian/French,Tokyo-to Tachikawa-shi Izumicho,35.7140142,139.4078431,Sunday,0,hpg_832ba309e6699258,2,4
2016-07-03,air_4cca5666eaf5c709,35,0,Izakaya,Tokyo-to Koto-ku Kameido,35.6995366,139.8265727,Sunday,0,hpg_f83413cde79ac5e7,7,7
2016-07-03,air_5e70fe82f9e4fab6,20,0,Yakiniku/Korean food,Osaka-fu Osaka-shi Kyutaromachi,34.6812614,135.5098009,Sunday,0,hpg_0a8cb1f2f6e27889,4,4
2016-07-03,air_5f6fa1b897fe80d5,23,7,Izakaya,Shizuoka-ken Shizuoka-shi Otemachi,34.9751398,138.3832429,Sunday,0,hpg_40aff6385800ebb1,2,9
2016-07-03,air_63b13c56b7201bd9,10,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5869938,130.3948938,Sunday,0,hpg_4bc649e72e2a239a,5,5
2016-07-03,air_6b15edd1b4fbb96a,45,0,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Sunday,0,hpg_babe2c3d962d7bb6,2,2
2016-07-03,air_6c91a28278a16f64,24,0,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Sunday,0,hpg_945c2807cef88022,3,3
2016-07-03,air_754ae581ad80cc9f,17,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Sunday,0,hpg_625efd16f722d4f4,7,7
2016-07-03,air_7cc17a324ae5c7dc,22,0,Italian/French,Hyogo-ken Kobe-shi Kumoidori,34.6951242,135.1978525,Sunday,0,hpg_9b38b9e13da6da27,4,4
2016-07-03,air_89e7328af22efe74,69,0,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirocho,34.7108955,137.7259397,Sunday,0,hpg_2cad4924680c2a1e,2,2
2016-07-03,air_af63df35857b16e6,45,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Sunday,0,hpg_71765891f7a4ac62,5,5
2016-07-03,air_b2d97bd2337c5ba7,41,2,Izakaya,Tokyo-to Taito-ku Higashiueno,35.712607,139.7799956,Sunday,0,hpg_67c2b78265118491,2,4
2016-07-03,air_bb09595bab7d5cfb,65,0,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402,Sunday,0,hpg_aea428a1075052bf,15,15
2016-07-03,air_de88770300008624,20,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Sunday,0,hpg_a786d63904735f58,6,6
2016-07-03,air_eec5e572b9eb9c23,25,4,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283,Sunday,0,hpg_e6594f29f40fe2aa,4,8
2016-07-03,air_ef789667e2e6fe96,55,0,Dining bar,Tokyo-to Machida-shi Morino,35.546631,139.4386186,Sunday,0,hpg_f76ad2d2d0134bdd,4,4
2016-07-03,air_fc477473134e9ae5,14,0,Bar/Cocktail,Hokkaido Sapporo-shi Minami 3 Jonishi,43.0554601,141.3409556,Sunday,0,hpg_3c41f028563beac3,2,2
2016-07-04,air_04cae7c1bc9b2a0b,6,0,Izakaya,Hokkaido Sapporo-shi Kotoni 2 Jo,43.0744699,141.3008887,Monday,0,hpg_1803b7bed3a5927e,16,16
2016-07-04,air_258ad2619d7bff9a,20,0,Izakaya,Tokyo-to Koto-ku Toyo,35.6728535,139.8174097,Monday,0,hpg_e87d00be48cd91c6,12,12
2016-07-04,air_28064154614b2e6c,11,0,Izakaya,Tokyo-to Shinjuku-ku Kabukicho,35.6938401,139.7035494,Monday,0,hpg_2ecfd31844d0ba36,6,6
2016-07-04,air_2aab19554f91ff82,27,6,Yakiniku/Korean food,Tokyo-to Chuo-ku Ginza,35.6721142,139.7708253,Monday,0,hpg_cac091abfcee2a85,2,8
2016-07-04,air_3c938075889fc059,32,0,Japanese food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Monday,0,hpg_349b1b92f98b175e,32,32
2016-07-04,air_42d41eb58cad170e,26,0,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Monday,0,hpg_70f700e5a6148b7e,3,3
2016-07-04,air_4c727b55acdee495,12,0,Creative cuisine,Hyogo-ken Himeji-shi Yasuda,34.815149,134.6853528,Monday,0,hpg_26d20b9f926ff5e9,19,19
2016-07-04,air_5a9a6cbeeb434c08,18,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Monday,0,hpg_cad1acd4374ceaa1,30,30
2016-07-04,air_8cc350fd70ee0757,24,0,Izakaya,Hyogo-ken Amagasaki-shi Higashinanamatsucho,34.7337339,135.4063757,Monday,0,hpg_503ea5f7ab4a8c2c,2,2
2016-07-04,air_b2a639cc7e02edf1,10,0,Izakaya,Fukuoka-ken Fukuoka-shi Daimyo,33.5892157,130.3928134,Monday,0,hpg_359983294ef1467d,4,4
2016-07-04,air_de88770300008624,14,0,Izakaya,Niigata-ken Niigata-shi Gakkochodori 1 Bancho,37.9163674,139.0363265,Monday,0,hpg_a786d63904735f58,2,2
2016-07-04,air_e270aff84ac7e4c8,13,0,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176,Monday,0,hpg_8d472b917afb2cd9,5,5
